Local Time (Sensor),Date,Time,countlineName,direction,Car,Pedestrian,Cyclist,Motorbike,Bus,OGV1,OGV2,LGV
09/09/2019 04:00,09/09/2019,04:00:00,S16_PerneRoad_CAM003,in,14,0,0,1,0,1,0,2
09/09/2019 04:00,09/09/2019,04:00:00,S16_PerneRoad_CAM003,out,19,2,1,0,0,2,0,1
09/09/2019 05:00,09/09/2019,05:00:00,S16_PerneRoad_CAM003,in,67,1,6,2,0,1,0,4
09/09/2019 05:00,09/09/2019,05:00:00,S16_PerneRoad_CAM003,out,68,4,0,1,1,1,0,9
09/09/2019 06:00,09/09/2019,06:00:00,S16_PerneRoad_CAM003,in,162,1,9,3,1,4,0,33
09/09/2019 06:00,09/09/2019,06:00:00,S16_PerneRoad_CAM003,out,275,20,22,5,5,6,3,24
09/09/2019 07:00,09/09/2019,07:00:00,S16_PerneRoad_CAM003,in,406,7,27,10,5,6,1,70
09/09/2019 07:00,09/09/2019,07:00:00,S16_PerneRoad_CAM003,out,648,43,73,10,6,6,2,84
09/09/2019 08:00,09/09/2019,08:00:00,S16_PerneRoad_CAM003,in,508,13,51,6,8,3,0,65
09/09/2019 08:00,09/09/2019,08:00:00,S16_PerneRoad_CAM003,out,672,108,184,12,7,10,1,79
09/09/2019 09:00,09/09/2019,09:00:00,S16_PerneRoad_CAM003,in,512,10,17,4,6,13,0,90
09/09/2019 09:00,09/09/2019,09:00:00,S16_PerneRoad_CAM003,out,502,27,53,4,11,9,1,82
09/09/2019 10:00,09/09/2019,10:00:00,S16_PerneRoad_CAM003,in,557,7,18,1,8,12,1,84
09/09/2019 10:00,09/09/2019,10:00:00,S16_PerneRoad_CAM003,out,508,19,21,3,7,10,1,90
09/09/2019 11:00,09/09/2019,11:00:00,S16_PerneRoad_CAM003,in,539,4,14,5,3,10,0,95
09/09/2019 11:00,09/09/2019,11:00:00,S16_PerneRoad_CAM003,out,483,8,14,3,10,10,2,102
09/09/2019 12:00,09/09/2019,12:00:00,S16_PerneRoad_CAM003,in,498,11,22,4,7,10,1,98
09/09/2019 12:00,09/09/2019,12:00:00,S16_PerneRoad_CAM003,out,575,12,16,3,5,4,0,95
09/09/2019 13:00,09/09/2019,13:00:00,S16_PerneRoad_CAM003,in,490,5,18,4,3,8,1,94
09/09/2019 13:00,09/09/2019,13:00:00,S16_PerneRoad_CAM003,out,538,18,15,6,11,12,2,104
09/09/2019 14:00,09/09/2019,14:00:00,S16_PerneRoad_CAM003,in,539,7,33,2,7,6,1,103
09/09/2019 14:00,09/09/2019,14:00:00,S16_PerneRoad_CAM003,out,623,25,17,5,9,8,0,80
09/09/2019 15:00,09/09/2019,15:00:00,S16_PerneRoad_CAM003,in,577,22,73,8,9,9,0,89
09/09/2019 15:00,09/09/2019,15:00:00,S16_PerneRoad_CAM003,out,569,24,27,5,7,3,0,68
09/09/2019 16:00,09/09/2019,16:00:00,S16_PerneRoad_CAM003,in,579,8,80,3,5,3,3,70
09/09/2019 16:00,09/09/2019,16:00:00,S16_PerneRoad_CAM003,out,544,19,24,1,4,3,0,59
09/09/2019 17:00,09/09/2019,17:00:00,S16_PerneRoad_CAM003,in,577,11,107,10,5,1,0,52
09/09/2019 17:00,09/09/2019,17:00:00,S16_PerneRoad_CAM003,out,665,29,26,6,5,1,1,57
09/09/2019 18:00,09/09/2019,18:00:00,S16_PerneRoad_CAM003,in,627,9,101,12,4,0,2,38
09/09/2019 18:00,09/09/2019,18:00:00,S16_PerneRoad_CAM003,out,589,31,33,11,5,1,2,36
09/09/2019 19:00,09/09/2019,19:00:00,S16_PerneRoad_CAM003,in,472,5,38,13,3,0,0,28
09/09/2019 19:00,09/09/2019,19:00:00,S16_PerneRoad_CAM003,out,459,30,13,8,7,2,0,17
09/09/2019 20:00,09/09/2019,20:00:00,S16_PerneRoad_CAM003,in,346,1,6,4,5,2,0,16
09/09/2019 20:00,09/09/2019,20:00:00,S16_PerneRoad_CAM003,out,379,9,6,4,4,0,0,7
09/09/2019 21:00,09/09/2019,21:00:00,S16_PerneRoad_CAM003,in,233,1,3,2,2,1,0,14
09/09/2019 21:00,09/09/2019,21:00:00,S16_PerneRoad_CAM003,out,274,11,5,6,5,1,0,10
09/09/2019 22:00,09/09/2019,22:00:00,S16_PerneRoad_CAM003,in,126,1,4,5,2,1,0,10
09/09/2019 22:00,09/09/2019,22:00:00,S16_PerneRoad_CAM003,out,162,9,2,0,2,1,0,6
09/09/2019 23:00,09/09/2019,23:00:00,S16_PerneRoad_CAM003,in,70,0,2,3,0,0,0,7
09/09/2019 23:00,09/09/2019,23:00:00,S16_PerneRoad_CAM003,out,74,5,0,0,1,0,0,4
10/09/2019 00:00,10/09/2019,00:00:00,S16_PerneRoad_CAM003,in,31,0,2,0,0,0,0,5
10/09/2019 00:00,10/09/2019,00:00:00,S16_PerneRoad_CAM003,out,28,1,1,0,1,1,0,3
10/09/2019 01:00,10/09/2019,01:00:00,S16_PerneRoad_CAM003,in,11,0,0,1,2,0,0,0
10/09/2019 01:00,10/09/2019,01:00:00,S16_PerneRoad_CAM003,out,17,0,0,0,0,1,0,2
10/09/2019 02:00,10/09/2019,02:00:00,S16_PerneRoad_CAM003,in,17,1,0,0,0,1,1,3
10/09/2019 02:00,10/09/2019,02:00:00,S16_PerneRoad_CAM003,out,23,0,0,0,0,1,0,3
10/09/2019 03:00,10/09/2019,03:00:00,S16_PerneRoad_CAM003,in,6,0,2,0,1,0,0,2
10/09/2019 03:00,10/09/2019,03:00:00,S16_PerneRoad_CAM003,out,13,0,0,0,3,3,0,5
10/09/2019 04:00,10/09/2019,04:00:00,S16_PerneRoad_CAM003,in,23,0,0,1,0,0,0,1
10/09/2019 04:00,10/09/2019,04:00:00,S16_PerneRoad_CAM003,out,16,2,0,0,2,2,0,5
10/09/2019 05:00,10/09/2019,05:00:00,S16_PerneRoad_CAM003,in,61,0,0,1,0,2,1,12
10/09/2019 05:00,10/09/2019,05:00:00,S16_PerneRoad_CAM003,out,70,3,0,0,1,2,0,7
10/09/2019 06:00,10/09/2019,06:00:00,S16_PerneRoad_CAM003,in,188,6,14,3,3,2,1,36
10/09/2019 06:00,10/09/2019,06:00:00,S16_PerneRoad_CAM003,out,302,29,13,2,2,11,0,38
10/09/2019 07:00,10/09/2019,07:00:00,S16_PerneRoad_CAM003,in,375,7,37,7,4,3,3,72
10/09/2019 07:00,10/09/2019,07:00:00,S16_PerneRoad_CAM003,out,645,72,53,12,6,11,1,116
10/09/2019 08:00,10/09/2019,08:00:00,S16_PerneRoad_CAM003,in,550,12,53,8,6,5,1,67
10/09/2019 08:00,10/09/2019,08:00:00,S16_PerneRoad_CAM003,out,664,153,134,12,10,7,1,88
10/09/2019 09:00,10/09/2019,09:00:00,S16_PerneRoad_CAM003,in,519,11,28,5,8,12,4,78
10/09/2019 09:00,10/09/2019,09:00:00,S16_PerneRoad_CAM003,out,517,42,32,4,9,14,5,95
10/09/2019 10:00,10/09/2019,10:00:00,S16_PerneRoad_CAM003,in,472,6,21,4,7,13,5,106
10/09/2019 10:00,10/09/2019,10:00:00,S16_PerneRoad_CAM003,out,534,19,16,4,9,7,2,93
10/09/2019 11:00,10/09/2019,11:00:00,S16_PerneRoad_CAM003,in,531,6,19,8,8,13,5,94
10/09/2019 11:00,10/09/2019,11:00:00,S16_PerneRoad_CAM003,out,469,20,15,7,10,11,4,96
10/09/2019 12:00,10/09/2019,12:00:00,S16_PerneRoad_CAM003,in,491,6,27,5,6,5,3,86
10/09/2019 12:00,10/09/2019,12:00:00,S16_PerneRoad_CAM003,out,524,21,15,9,7,8,0,84
10/09/2019 13:00,10/09/2019,13:00:00,S16_PerneRoad_CAM003,in,503,7,30,3,6,9,1,94
10/09/2019 13:00,10/09/2019,13:00:00,S16_PerneRoad_CAM003,out,507,22,21,5,9,12,1,84
10/09/2019 14:00,10/09/2019,14:00:00,S16_PerneRoad_CAM003,in,516,8,40,4,6,10,0,101
10/09/2019 14:00,10/09/2019,14:00:00,S16_PerneRoad_CAM003,out,543,19,25,10,8,8,3,86
10/09/2019 15:00,10/09/2019,15:00:00,S16_PerneRoad_CAM003,in,568,27,96,11,10,10,1,86
10/09/2019 15:00,10/09/2019,15:00:00,S16_PerneRoad_CAM003,out,630,28,27,10,12,6,0,77
10/09/2019 16:00,10/09/2019,16:00:00,S16_PerneRoad_CAM003,in,148,1,28,5,1,2,0,23
10/09/2019 16:00,10/09/2019,16:00:00,S16_PerneRoad_CAM003,out,146,3,9,4,3,1,0,21
10/09/2019 17:00,10/09/2019,17:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
10/09/2019 17:00,10/09/2019,17:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
10/09/2019 18:00,10/09/2019,18:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
10/09/2019 18:00,10/09/2019,18:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
10/09/2019 19:00,10/09/2019,19:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
10/09/2019 19:00,10/09/2019,19:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
10/09/2019 20:00,10/09/2019,20:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
10/09/2019 20:00,10/09/2019,20:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
10/09/2019 21:00,10/09/2019,21:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
10/09/2019 21:00,10/09/2019,21:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
10/09/2019 22:00,10/09/2019,22:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
10/09/2019 22:00,10/09/2019,22:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
10/09/2019 23:00,10/09/2019,23:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
10/09/2019 23:00,10/09/2019,23:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
11/09/2019 00:00,11/09/2019,00:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
11/09/2019 00:00,11/09/2019,00:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
11/09/2019 01:00,11/09/2019,01:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
11/09/2019 01:00,11/09/2019,01:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
11/09/2019 02:00,11/09/2019,02:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
11/09/2019 02:00,11/09/2019,02:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
11/09/2019 03:00,11/09/2019,03:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
11/09/2019 03:00,11/09/2019,03:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
11/09/2019 04:00,11/09/2019,04:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
11/09/2019 04:00,11/09/2019,04:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
11/09/2019 05:00,11/09/2019,05:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
11/09/2019 05:00,11/09/2019,05:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
11/09/2019 06:00,11/09/2019,06:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
11/09/2019 06:00,11/09/2019,06:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
11/09/2019 07:00,11/09/2019,07:00:00,S16_PerneRoad_CAM003,in,0,0,0,0,0,0,0,0
11/09/2019 07:00,11/09/2019,07:00:00,S16_PerneRoad_CAM003,out,0,0,0,0,0,0,0,0
11/09/2019 08:00,11/09/2019,08:00:00,S16_PerneRoad_CAM003,in,301,9,34,4,4,4,1,49
11/09/2019 08:00,11/09/2019,08:00:00,S16_PerneRoad_CAM003,out,367,92,109,8,5,6,7,48
11/09/2019 09:00,11/09/2019,09:00:00,S16_PerneRoad_CAM003,in,557,12,29,7,7,8,3,86
11/09/2019 09:00,11/09/2019,09:00:00,S16_PerneRoad_CAM003,out,495,36,47,7,10,11,3,74
11/09/2019 10:00,11/09/2019,10:00:00,S16_PerneRoad_CAM003,in,520,17,24,4,6,18,1,101
11/09/2019 10:00,11/09/2019,10:00:00,S16_PerneRoad_CAM003,out,486,15,25,3,10,16,2,102
11/09/2019 11:00,11/09/2019,11:00:00,S16_PerneRoad_CAM003,in,465,7,28,3,10,15,1,81
11/09/2019 11:00,11/09/2019,11:00:00,S16_PerneRoad_CAM003,out,506,12,13,4,4,8,2,93
11/09/2019 12:00,11/09/2019,12:00:00,S16_PerneRoad_CAM003,in,512,12,31,6,5,7,2,91
11/09/2019 12:00,11/09/2019,12:00:00,S16_PerneRoad_CAM003,out,507,22,20,9,9,8,0,97
11/09/2019 13:00,11/09/2019,13:00:00,S16_PerneRoad_CAM003,in,487,10,26,5,5,9,1,79
11/09/2019 13:00,11/09/2019,13:00:00,S16_PerneRoad_CAM003,out,560,35,29,3,10,6,1,71
11/09/2019 14:00,11/09/2019,14:00:00,S16_PerneRoad_CAM003,in,493,8,28,8,8,3,2,104
11/09/2019 14:00,11/09/2019,14:00:00,S16_PerneRoad_CAM003,out,560,23,24,0,7,5,4,96
11/09/2019 15:00,11/09/2019,15:00:00,S16_PerneRoad_CAM003,in,557,30,53,2,11,5,0,88
11/09/2019 15:00,11/09/2019,15:00:00,S16_PerneRoad_CAM003,out,639,26,28,6,9,3,0,74
11/09/2019 16:00,11/09/2019,16:00:00,S16_PerneRoad_CAM003,in,541,8,60,5,7,2,0,101
11/09/2019 16:00,11/09/2019,16:00:00,S16_PerneRoad_CAM003,out,564,20,28,4,7,2,0,77
11/09/2019 17:00,11/09/2019,17:00:00,S16_PerneRoad_CAM003,in,649,12,102,14,6,0,0,42
11/09/2019 17:00,11/09/2019,17:00:00,S16_PerneRoad_CAM003,out,593,37,41,15,7,2,0,40
11/09/2019 18:00,11/09/2019,18:00:00,S16_PerneRoad_CAM003,in,634,14,83,13,2,1,1,38
11/09/2019 18:00,11/09/2019,18:00:00,S16_PerneRoad_CAM003,out,585,46,37,12,7,5,0,40
11/09/2019 19:00,11/09/2019,19:00:00,S16_PerneRoad_CAM003,in,503,8,48,11,7,1,0,34
11/09/2019 19:00,11/09/2019,19:00:00,S16_PerneRoad_CAM003,out,560,49,19,14,4,0,1,16
11/09/2019 20:00,11/09/2019,20:00:00,S16_PerneRoad_CAM003,in,365,7,30,14,3,2,0,11
11/09/2019 20:00,11/09/2019,20:00:00,S16_PerneRoad_CAM003,out,396,23,2,10,4,1,0,9
11/09/2019 21:00,11/09/2019,21:00:00,S16_PerneRoad_CAM003,in,277,4,10,8,3,0,2,17
11/09/2019 21:00,11/09/2019,21:00:00,S16_PerneRoad_CAM003,out,339,19,4,10,2,0,0,8
11/09/2019 22:00,11/09/2019,22:00:00,S16_PerneRoad_CAM003,in,154,2,6,7,2,2,0,6
11/09/2019 22:00,11/09/2019,22:00:00,S16_PerneRoad_CAM003,out,185,19,6,5,1,1,0,5
11/09/2019 23:00,11/09/2019,23:00:00,S16_PerneRoad_CAM003,in,84,1,9,0,1,0,0,2
11/09/2019 23:00,11/09/2019,23:00:00,S16_PerneRoad_CAM003,out,95,10,2,1,2,0,0,3
12/09/2019 00:00,12/09/2019,00:00:00,S16_PerneRoad_CAM003,in,39,0,3,2,3,1,0,6
12/09/2019 00:00,12/09/2019,00:00:00,S16_PerneRoad_CAM003,out,36,11,2,4,1,0,0,4
12/09/2019 01:00,12/09/2019,01:00:00,S16_PerneRoad_CAM003,in,22,0,1,0,0,0,1,3
12/09/2019 01:00,12/09/2019,01:00:00,S16_PerneRoad_CAM003,out,23,2,1,1,1,0,0,2
12/09/2019 02:00,12/09/2019,02:00:00,S16_PerneRoad_CAM003,in,13,0,2,1,0,0,0,2
12/09/2019 02:00,12/09/2019,02:00:00,S16_PerneRoad_CAM003,out,13,0,1,0,0,0,0,2
12/09/2019 03:00,12/09/2019,03:00:00,S16_PerneRoad_CAM003,in,12,1,1,0,0,2,2,1
12/09/2019 03:00,12/09/2019,03:00:00,S16_PerneRoad_CAM003,out,16,0,0,0,0,2,0,3
12/09/2019 04:00,12/09/2019,04:00:00,S16_PerneRoad_CAM003,in,16,0,0,1,0,0,0,2
12/09/2019 04:00,12/09/2019,04:00:00,S16_PerneRoad_CAM003,out,16,2,0,0,2,2,0,3
12/09/2019 05:00,12/09/2019,05:00:00,S16_PerneRoad_CAM003,in,59,0,2,4,0,2,0,7
12/09/2019 05:00,12/09/2019,05:00:00,S16_PerneRoad_CAM003,out,74,3,1,2,0,1,0,10
12/09/2019 06:00,12/09/2019,06:00:00,S16_PerneRoad_CAM003,in,172,7,12,1,3,5,1,28
12/09/2019 06:00,12/09/2019,06:00:00,S16_PerneRoad_CAM003,out,258,25,18,4,4,4,3,35
12/09/2019 07:00,12/09/2019,07:00:00,S16_PerneRoad_CAM003,in,327,7,29,6,6,9,2,62
12/09/2019 07:00,12/09/2019,07:00:00,S16_PerneRoad_CAM003,out,600,59,58,6,5,9,0,104
12/09/2019 08:00,12/09/2019,08:00:00,S16_PerneRoad_CAM003,in,533,19,65,5,9,8,3,44
12/09/2019 08:00,12/09/2019,08:00:00,S16_PerneRoad_CAM003,out,613,163,106,12,8,6,1,78
12/09/2019 09:00,12/09/2019,09:00:00,S16_PerneRoad_CAM003,in,528,5,26,1,7,5,2,99
12/09/2019 09:00,12/09/2019,09:00:00,S16_PerneRoad_CAM003,out,523,51,39,4,10,3,0,77
12/09/2019 10:00,12/09/2019,10:00:00,S16_PerneRoad_CAM003,in,495,6,24,1,4,11,2,92
12/09/2019 10:00,12/09/2019,10:00:00,S16_PerneRoad_CAM003,out,495,28,15,2,7,11,3,89
12/09/2019 11:00,12/09/2019,11:00:00,S16_PerneRoad_CAM003,in,450,14,27,6,5,12,1,74
12/09/2019 11:00,12/09/2019,11:00:00,S16_PerneRoad_CAM003,out,500,19,30,5,8,3,2,94
12/09/2019 12:00,12/09/2019,12:00:00,S16_PerneRoad_CAM003,in,466,8,34,4,4,10,3,99
12/09/2019 12:00,12/09/2019,12:00:00,S16_PerneRoad_CAM003,out,513,28,19,7,9,5,1,89
12/09/2019 13:00,12/09/2019,13:00:00,S16_PerneRoad_CAM003,in,547,12,35,6,6,5,2,91
12/09/2019 13:00,12/09/2019,13:00:00,S16_PerneRoad_CAM003,out,555,22,16,7,10,9,0,98
12/09/2019 14:00,12/09/2019,14:00:00,S16_PerneRoad_CAM003,in,510,12,19,2,4,4,1,94
12/09/2019 14:00,12/09/2019,14:00:00,S16_PerneRoad_CAM003,out,578,14,25,7,8,8,1,79
12/09/2019 15:00,12/09/2019,15:00:00,S16_PerneRoad_CAM003,in,523,26,84,8,10,6,2,100
12/09/2019 15:00,12/09/2019,15:00:00,S16_PerneRoad_CAM003,out,636,20,37,7,9,2,3,82
12/09/2019 16:00,12/09/2019,16:00:00,S16_PerneRoad_CAM003,in,606,9,82,8,3,0,1,85
12/09/2019 16:00,12/09/2019,16:00:00,S16_PerneRoad_CAM003,out,588,22,35,8,7,5,0,60
12/09/2019 17:00,12/09/2019,17:00:00,S16_PerneRoad_CAM003,in,626,12,108,13,5,2,1,53
12/09/2019 17:00,12/09/2019,17:00:00,S16_PerneRoad_CAM003,out,596,31,38,16,7,0,0,56
12/09/2019 18:00,12/09/2019,18:00:00,S16_PerneRoad_CAM003,in,612,13,93,7,4,0,1,29
12/09/2019 18:00,12/09/2019,18:00:00,S16_PerneRoad_CAM003,out,558,44,36,9,7,1,0,32
12/09/2019 19:00,12/09/2019,19:00:00,S16_PerneRoad_CAM003,in,523,13,43,7,4,0,0,32
12/09/2019 19:00,12/09/2019,19:00:00,S16_PerneRoad_CAM003,out,564,44,21,18,3,1,0,26
12/09/2019 20:00,12/09/2019,20:00:00,S16_PerneRoad_CAM003,in,409,7,17,10,2,2,0,17
12/09/2019 20:00,12/09/2019,20:00:00,S16_PerneRoad_CAM003,out,395,20,5,6,4,2,0,18
12/09/2019 21:00,12/09/2019,21:00:00,S16_PerneRoad_CAM003,in,235,4,6,9,3,1,0,21
12/09/2019 21:00,12/09/2019,21:00:00,S16_PerneRoad_CAM003,out,297,22,6,7,2,1,0,6
12/09/2019 22:00,12/09/2019,22:00:00,S16_PerneRoad_CAM003,in,131,0,4,7,2,0,2,7
12/09/2019 22:00,12/09/2019,22:00:00,S16_PerneRoad_CAM003,out,180,17,5,2,1,2,0,9
12/09/2019 23:00,12/09/2019,23:00:00,S16_PerneRoad_CAM003,in,91,1,5,1,1,3,0,9
12/09/2019 23:00,12/09/2019,23:00:00,S16_PerneRoad_CAM003,out,64,16,2,0,0,1,0,0
13/09/2019 00:00,13/09/2019,00:00:00,S16_PerneRoad_CAM003,in,44,0,4,0,0,2,0,2
13/09/2019 00:00,13/09/2019,00:00:00,S16_PerneRoad_CAM003,out,35,3,0,1,0,1,0,2
13/09/2019 01:00,13/09/2019,01:00:00,S16_PerneRoad_CAM003,in,24,1,1,0,1,0,0,5
13/09/2019 01:00,13/09/2019,01:00:00,S16_PerneRoad_CAM003,out,23,3,2,0,0,0,0,2
13/09/2019 02:00,13/09/2019,02:00:00,S16_PerneRoad_CAM003,in,14,0,1,1,0,1,1,1
13/09/2019 02:00,13/09/2019,02:00:00,S16_PerneRoad_CAM003,out,17,2,0,0,0,1,0,2
13/09/2019 03:00,13/09/2019,03:00:00,S16_PerneRoad_CAM003,in,15,0,1,0,0,1,0,1
13/09/2019 03:00,13/09/2019,03:00:00,S16_PerneRoad_CAM003,out,16,1,0,2,0,0,0,4
13/09/2019 04:00,13/09/2019,04:00:00,S16_PerneRoad_CAM003,in,19,0,0,1,0,2,0,5
13/09/2019 04:00,13/09/2019,04:00:00,S16_PerneRoad_CAM003,out,18,4,0,0,1,0,0,5
13/09/2019 05:00,13/09/2019,05:00:00,S16_PerneRoad_CAM003,in,58,0,1,3,3,1,0,8
13/09/2019 05:00,13/09/2019,05:00:00,S16_PerneRoad_CAM003,out,78,4,1,0,0,4,0,11
13/09/2019 06:00,13/09/2019,06:00:00,S16_PerneRoad_CAM003,in,156,3,17,8,3,6,2,29
13/09/2019 06:00,13/09/2019,06:00:00,S16_PerneRoad_CAM003,out,260,25,13,3,5,3,2,39
13/09/2019 07:00,13/09/2019,07:00:00,S16_PerneRoad_CAM003,in,367,2,29,5,8,3,0,67
13/09/2019 07:00,13/09/2019,07:00:00,S16_PerneRoad_CAM003,out,599,40,74,5,7,8,1,108
13/09/2019 08:00,13/09/2019,08:00:00,S16_PerneRoad_CAM003,in,516,17,53,11,6,8,0,74
13/09/2019 08:00,13/09/2019,08:00:00,S16_PerneRoad_CAM003,out,623,142,103,12,13,3,2,88
13/09/2019 09:00,13/09/2019,09:00:00,S16_PerneRoad_CAM003,in,540,5,27,1,5,12,1,76
13/09/2019 09:00,13/09/2019,09:00:00,S16_PerneRoad_CAM003,out,466,51,35,3,9,14,1,83
13/09/2019 10:00,13/09/2019,10:00:00,S16_PerneRoad_CAM003,in,509,3,19,1,6,8,2,93
13/09/2019 10:00,13/09/2019,10:00:00,S16_PerneRoad_CAM003,out,498,28,14,2,5,9,1,69
13/09/2019 11:00,13/09/2019,11:00:00,S16_PerneRoad_CAM003,in,529,7,23,0,8,14,0,91
13/09/2019 11:00,13/09/2019,11:00:00,S16_PerneRoad_CAM003,out,510,18,17,3,11,8,0,100
13/09/2019 12:00,13/09/2019,12:00:00,S16_PerneRoad_CAM003,in,544,5,27,5,4,12,3,90
13/09/2019 12:00,13/09/2019,12:00:00,S16_PerneRoad_CAM003,out,519,26,9,5,6,6,2,78
13/09/2019 13:00,13/09/2019,13:00:00,S16_PerneRoad_CAM003,in,487,14,15,2,6,12,2,79
13/09/2019 13:00,13/09/2019,13:00:00,S16_PerneRoad_CAM003,out,563,24,13,3,10,7,0,83
13/09/2019 14:00,13/09/2019,14:00:00,S16_PerneRoad_CAM003,in,483,13,24,2,8,3,3,92
13/09/2019 14:00,13/09/2019,14:00:00,S16_PerneRoad_CAM003,out,652,31,26,2,5,6,1,81
13/09/2019 15:00,13/09/2019,15:00:00,S16_PerneRoad_CAM003,in,584,12,24,3,7,5,0,70
13/09/2019 15:00,13/09/2019,15:00:00,S16_PerneRoad_CAM003,out,648,25,21,2,8,2,3,72
13/09/2019 16:00,13/09/2019,16:00:00,S16_PerneRoad_CAM003,in,572,14,48,5,3,1,1,63
13/09/2019 16:00,13/09/2019,16:00:00,S16_PerneRoad_CAM003,out,563,47,32,10,5,1,1,51
13/09/2019 17:00,13/09/2019,17:00:00,S16_PerneRoad_CAM003,in,612,5,94,9,10,2,0,56
13/09/2019 17:00,13/09/2019,17:00:00,S16_PerneRoad_CAM003,out,667,39,37,10,7,4,1,47
13/09/2019 18:00,13/09/2019,18:00:00,S16_PerneRoad_CAM003,in,585,17,83,13,6,2,0,40
13/09/2019 18:00,13/09/2019,18:00:00,S16_PerneRoad_CAM003,out,623,47,53,10,8,1,0,27
13/09/2019 19:00,13/09/2019,19:00:00,S16_PerneRoad_CAM003,in,522,10,53,7,6,0,1,30
13/09/2019 19:00,13/09/2019,19:00:00,S16_PerneRoad_CAM003,out,551,45,25,14,7,0,0,26
13/09/2019 20:00,13/09/2019,20:00:00,S16_PerneRoad_CAM003,in,425,6,15,11,3,1,0,21
13/09/2019 20:00,13/09/2019,20:00:00,S16_PerneRoad_CAM003,out,401,25,7,12,5,1,0,20
13/09/2019 21:00,13/09/2019,21:00:00,S16_PerneRoad_CAM003,in,272,3,11,8,2,1,0,17
13/09/2019 21:00,13/09/2019,21:00:00,S16_PerneRoad_CAM003,out,316,21,5,10,2,1,0,7
13/09/2019 22:00,13/09/2019,22:00:00,S16_PerneRoad_CAM003,in,161,3,7,5,2,0,0,5
13/09/2019 22:00,13/09/2019,22:00:00,S16_PerneRoad_CAM003,out,199,25,5,5,1,0,0,7
13/09/2019 23:00,13/09/2019,23:00:00,S16_PerneRoad_CAM003,in,146,1,2,5,2,2,0,7
13/09/2019 23:00,13/09/2019,23:00:00,S16_PerneRoad_CAM003,out,131,15,3,1,0,0,0,3
14/09/2019 00:00,14/09/2019,00:00:00,S16_PerneRoad_CAM003,in,75,1,2,4,0,2,0,3
14/09/2019 00:00,14/09/2019,00:00:00,S16_PerneRoad_CAM003,out,70,7,2,1,1,2,0,2
14/09/2019 01:00,14/09/2019,01:00:00,S16_PerneRoad_CAM003,in,25,0,2,2,0,0,0,1
14/09/2019 01:00,14/09/2019,01:00:00,S16_PerneRoad_CAM003,out,40,4,0,0,0,0,0,1
14/09/2019 02:00,14/09/2019,02:00:00,S16_PerneRoad_CAM003,in,25,1,5,1,0,0,2,4
14/09/2019 02:00,14/09/2019,02:00:00,S16_PerneRoad_CAM003,out,25,2,0,0,0,0,0,2
14/09/2019 03:00,14/09/2019,03:00:00,S16_PerneRoad_CAM003,in,14,0,1,0,0,0,0,4
14/09/2019 03:00,14/09/2019,03:00:00,S16_PerneRoad_CAM003,out,22,2,0,0,0,3,0,4
14/09/2019 04:00,14/09/2019,04:00:00,S16_PerneRoad_CAM003,in,30,1,1,0,0,2,0,5
14/09/2019 04:00,14/09/2019,04:00:00,S16_PerneRoad_CAM003,out,21,0,0,0,1,0,0,4
14/09/2019 05:00,14/09/2019,05:00:00,S16_PerneRoad_CAM003,in,40,0,0,1,0,0,1,9
14/09/2019 05:00,14/09/2019,05:00:00,S16_PerneRoad_CAM003,out,56,2,0,0,0,4,0,2
